gx,gy,gz,acx,acy,acz,time,,,,
25.7,-28.02,-40.41,-0.16,-0.61,0.38,28/3/2022 9:17,,,,
-24.41,77.03,-52.55,0.04,-1.03,0.42,28/3/2022 9:17,,,,
-12.45,150.51,-5.68,0.18,-0.71,0.25,28/3/2022 9:17,,,,
31.25,-55.18,-2.69,0.19,-0.71,0.41,28/3/2022 9:17,,,,
43.52,-68.97,-18.49,0.16,-1.41,0.66,28/3/2022 9:17,,,,
-22.58,-21.79,46.81,-0.07,-0.83,0.41,28/3/2022 9:17,,,,
-55.05,36.19,69.15,0.18,-1.1,0.38,28/3/2022 9:17,,,,
-55.18,7.69,28.93,0.05,-0.84,0.26,28/3/2022 9:17,,,,
-25.45,29.05,25.39,0.08,-0.86,0.27,28/3/2022 9:17,,,,
27.4,-5.8,-49.74,0.14,-0.96,0.35,28/3/2022 9:17,,,,
71.04,-52,-96.98,0.11,-0.85,0.57,28/3/2022 9:17,,,,
34.48,-38.15,-37.41,-0.11,-1.02,0.39,28/3/2022 9:17,,,,
-0.79,123.6,-9.83,0.18,-0.73,0.33,28/3/2022 9:17,,,,
27.59,-31.13,0,0.17,-0.75,0.41,28/3/2022 9:17,,,,
23.93,-66.16,11.96,0.11,-1.33,0.58,28/3/2022 9:17,,,,
-44.8,-21.36,62.44,-0.01,-0.93,0.43,28/3/2022 9:17,,,,
-63.35,10.01,92.59,0.13,-1.08,0.34,28/3/2022 9:17,,,,
-51.03,-30.94,31.25,0.03,-0.82,0.19,28/3/2022 9:17,,,,
-1.46,43.33,9.77,0.12,-0.84,0.25,28/3/2022 9:17,,,,
82.28,-82.58,-70.07,0.14,-1.13,0.44,28/3/2022 9:17,,,,
68.97,-67.14,-49.99,-0.09,-0.7,0.5,28/3/2022 9:17,,,,
13.61,45.1,-31.8,-0.01,-1.05,0.47,28/3/2022 9:17,,,,
-18.43,164.12,-20.32,0.14,-0.74,0.28,28/3/2022 9:17,,,,
22.09,2.38,13.31,0.24,-0.85,0.37,28/3/2022 9:17,,,,
43.88,-79.04,8.3,0.26,-1.41,0.61,28/3/2022 9:17,,,,
-30.27,-74.83,50.48,-0.09,-0.87,0.38,28/3/2022 9:17,,,,
-54.87,12.82,47.61,0.17,-1.03,0.35,28/3/2022 9:17,,,,
-60.67,-39.49,-17.46,0.11,-0.88,0.18,28/3/2022 9:17,,,,
-25.82,78.43,25.02,0.05,-0.88,0.15,28/3/2022 9:17,,,,
41.75,36.07,-1.1,0.33,-1.04,0.35,28/3/2022 9:17,,,,
80.93,-157.04,-50.42,0.03,-0.8,0.64,28/3/2022 9:17,,,,
-39.25,206.73,-10.62,0.15,-0.76,0.27,28/3/2022 9:17,,,,
22.52,-10.19,-26.79,0.22,-0.75,0.33,28/3/2022 9:17,,,,
54.81,-108.4,-41.38,0.25,-1.46,0.62,28/3/2022 9:17,,,,
-12.88,-45.1,21.48,-0.09,-0.79,0.41,28/3/2022 9:17,,,,
-51.33,17.52,57.31,0.22,-1.11,0.38,28/3/2022 9:17,,,,
-58.53,18.31,24.54,0.01,-0.82,0.18,28/3/2022 9:17,,,,
-22.46,71.84,42.6,0.13,-0.9,0.22,28/3/2022 9:17,,,,
36.68,-14.71,-20.39,0.16,-1.04,0.33,28/3/2022 9:17,,,,
74.04,-65.98,-76.42,0.09,-0.78,0.56,28/3/2022 9:17,,,,
18.98,-47.79,-35.4,-0.19,-1.05,0.41,28/3/2022 9:17,,,,
-22.64,176.82,-19.04,0.12,-0.83,0.32,28/3/2022 9:17,,,,
4.76,46.63,1.34,0.26,-0.79,0.33,28/3/2022 9:17,,,,
43.52,-70.92,-14.53,0.25,-1.27,0.52,28/3/2022 9:17,,,,
-6.71,-83.74,13.49,-0.06,-0.92,0.47,28/3/2022 9:17,,,,
-52.55,33.81,53.34,0.18,-1.08,0.37,28/3/2022 9:17,,,,
-61.65,-9.4,8.18,0.07,-0.85,0.19,28/3/2022 9:17,,,,
-23.32,46.63,38.33,0.11,-0.85,0.17,28/3/2022 9:17,,,,
33.08,-1.95,-4.03,0.24,-1.05,0.31,28/3/2022 9:17,,,,
68.18,-103.33,-49.44,0.01,-0.83,0.65,28/3/2022 9:17,,,,
2.01,18.01,-20.94,-0.06,-0.93,0.36,28/3/2022 9:17,,,,
-26.49,158.14,-42.79,0.09,-0.81,0.3,28/3/2022 9:17,,,,
15.44,53.22,-14.71,0.34,-0.84,0.35,28/3/2022 9:17,,,,
36.01,-85.08,-8.54,0.09,-1.12,0.48,28/3/2022 9:17,,,,
-6.47,-50.42,20.87,0.05,-0.77,0.43,28/3/2022 9:17,,,,
-49.19,-24.96,53.47,0.08,-1.12,0.38,28/3/2022 9:17,,,,
-66.96,26.12,20.45,0.05,-0.89,0.24,28/3/2022 9:17,,,,
-33.81,61.65,49.87,0.1,-0.85,0.19,28/3/2022 9:17,,,,
25.7,10.8,-8.36,0.22,-0.86,0.33,28/3/2022 9:17,,,,
79.71,-105.53,-81.6,0.04,-0.98,0.66,28/3/2022 9:17,,,,
18.62,-12.08,-26.43,-0.14,-1.03,0.39,28/3/2022 9:17,,,,
-34.91,161.07,-13.55,0.09,-0.77,0.3,28/3/2022 9:17,,,,
7.08,83.13,-2.93,0.33,-0.79,0.35,28/3/2022 9:17,,,,
38.88,-119.63,-17.64,0.11,-1.05,0.5,28/3/2022 9:17,,,,
2.81,-24.54,-1.59,0,-1.04,0.55,28/3/2022 9:17,,,,
-37.11,-11.6,54.02,0.06,-0.81,0.34,28/3/2022 9:17,,,,
-52.8,-12.08,-6.77,0.18,-1.04,0.3,28/3/2022 9:17,,,,
-45.04,33.57,21.3,-0.01,-0.83,0.21,28/3/2022 9:17,,,,
3.05,87.65,64.09,0.22,-0.98,0.31,28/3/2022 9:17,,,,
47.36,-73,-30.4,0.1,-1.14,0.42,28/3/2022 9:17,,,,
44.01,-78.86,-24.48,-0.13,-0.56,0.47,28/3/2022 9:17,,,,
0.37,52.55,-50.29,-0.02,-1.06,0.47,28/3/2022 9:17,,,,
2.69,110.53,-20.63,0.26,-0.82,0.31,28/3/2022 9:17,,,,
31.74,-48.89,-24.41,0.18,-0.8,0.43,28/3/2022 9:18,,,,
16.91,-73.55,-24.54,0.08,-1.33,0.59,28/3/2022 9:18,,,,
-43.64,16.6,82.76,0.08,-0.87,0.33,28/3/2022 9:18,,,,
-61.34,-14.71,35.83,0.18,-1.1,0.31,28/3/2022 9:18,,,,
-43.95,16.48,33.63,0.07,-0.84,0.19,28/3/2022 9:18,,,,
8.36,12.21,32.04,0.17,-0.87,0.26,28/3/2022 9:18,,,,
60.12,-48.77,-53.89,0.13,-1.04,0.41,28/3/2022 9:18,,,,
17.21,-21.36,-19.65,-0.05,-1.04,0.46,28/3/2022 9:18,,,,
-23.25,130.98,-15.87,0.07,-0.78,0.33,28/3/2022 9:18,,,,
14.59,3.6,7.2,0.24,-0.8,0.38,28/3/2022 9:18,,,,
31.01,-89.78,1.28,0.16,-1.33,0.53,28/3/2022 9:18,,,,
-14.1,-44.8,28.26,-0.04,-0.83,0.4,28/3/2022 9:18,,,,
-28.63,3.36,45.59,0.21,-1,0.34,28/3/2022 9:18,,,,
-45.78,-80.02,-15.08,0.1,-0.93,0.21,28/3/2022 9:18,,,,
-24.6,41.69,32.1,0.05,-0.83,0.18,28/3/2022 9:18,,,,
41.08,-44.62,-11.17,0.23,-1.07,0.34,28/3/2022 9:18,,,,
41.02,-99.98,0.85,-0.1,-0.64,0.66,28/3/2022 9:18,,,,
-7.63,-47.3,16.11,-0.03,-1.07,0.44,28/3/2022 9:18,,,,
-11.35,81.3,8.67,0.21,-0.76,0.28,28/3/2022 9:18,,,,
36.56,-60.3,-19.59,0.14,-0.81,0.42,28/3/2022 9:18,,,,
28.44,-84.78,-16.11,0.04,-1.25,0.59,28/3/2022 9:18,,,,
-17.27,-10.86,38.45,0.1,-0.84,0.39,28/3/2022 9:18,,,,
-28.02,-53.77,24.29,0.26,-1,0.31,28/3/2022 9:18,,,,
-56.27,-59.02,18.55,-0.02,-0.9,0.16,28/3/2022 9:18,,,,
-12.57,108.7,82.7,0.16,-0.91,0.15,28/3/2022 9:18,,,,
49.74,-16.24,34.91,0.35,-0.95,0.16,28/3/2022 9:18,,,,
100.22,-294.13,50.72,0.25,-1.28,0.48,28/3/2022 9:18,,,,
5.74,-224.18,136.47,-0.59,-0.72,0.48,28/3/2022 9:18,,,,
-44.74,105.1,-79.28,0.36,-1.13,0.23,28/3/2022 9:18,,,,
-25.57,28.08,-23.19,0.04,-0.83,0.25,28/3/2022 9:18,,,,
46.45,-54.26,1.53,0.33,-0.81,0.24,28/3/2022 9:18,,,,
48.83,-157.9,67.08,0.01,-1.23,0.5,28/3/2022 9:18,,,,
-29.11,-33.08,73.49,0.01,-1.01,0.44,28/3/2022 9:18,,,,
-48.16,-7.26,35.77,0.11,-0.95,0.31,28/3/2022 9:18,,,,
-27.89,-25.15,10.13,0.18,-0.89,0.2,28/3/2022 9:18,,,,
6.77,-52.43,-36.74,0.22,-0.92,0.18,28/3/2022 9:18,,,,
41.26,-44.92,-12.27,0.18,-0.89,0.24,28/3/2022 9:18,,,,
54.75,-75.38,40.47,0.23,-1.11,0.37,28/3/2022 9:18,,,,
35.89,-152.71,85.33,0.03,-1.2,0.53,28/3/2022 9:18,,,,
-14.95,-103.88,65.92,-0.1,-0.84,0.49,28/3/2022 9:18,,,,
-55.54,2.93,-20.32,-0.04,-0.81,0.31,28/3/2022 9:18,,,,
-58.65,77.21,-47.06,0.01,-1.06,0.32,28/3/2022 9:18,,,,
-21.97,63.48,-1.1,0.12,-0.74,0.2,28/3/2022 9:18,,,,
40.28,42.05,-35.16,0.09,-0.76,0.29,28/3/2022 9:18,,,,
87.46,-49.93,-59.2,0.12,-0.96,0.54,28/3/2022 9:18,,,,
65.25,27.16,-62.38,0.02,-1.35,0.65,28/3/2022 9:18,,,,
-14.83,34.91,-16.36,0.07,-0.83,0.48,28/3/2022 9:18,,,,
-48.22,-5.62,33.69,0.21,-1.03,0.36,28/3/2022 9:18,,,,
-71.11,-14.1,51.82,0.02,-1,0.24,28/3/2022 9:18,,,,
-52.55,76.66,101.07,0.08,-0.98,0.17,28/3/2022 9:18,,,,
3.54,10.13,46.08,0.21,-0.86,0.28,28/3/2022 9:18,,,,
65.37,-100.77,-47.18,0.04,-0.87,0.62,28/3/2022 9:18,,,,
38.45,-11.78,-57.74,-0.14,-0.95,0.36,28/3/2022 9:18,,,,
-9.22,127.87,-82.76,0.04,-0.94,0.38,28/3/2022 9:18,,,,
14.34,104.25,-34.61,0.24,-0.81,0.3,28/3/2022 9:18,,,,
55.3,-72.57,-47.61,0.3,-1.09,0.47,28/3/2022 9:18,,,,
-11.66,-52.43,45.29,-0.12,-0.8,0.47,28/3/2022 9:18,,,,
-60.55,-3.85,84.11,0.14,-1.12,0.42,28/3/2022 9:18,,,,
-80.08,-4.64,28.32,0.05,-0.98,0.26,28/3/2022 9:18,,,,
-54.26,56.03,53.65,0.08,-0.94,0.2,28/3/2022 9:18,,,,
1.53,3.11,8.36,0.14,-0.86,0.27,28/3/2022 9:18,,,,
81.24,-26.31,-78.19,0.13,-0.74,0.51,28/3/2022 9:18,,,,
53.1,-68.48,-59.51,-0.18,-1.11,0.5,28/3/2022 9:18,,,,
8.79,145.45,-28.99,0.11,-0.82,0.32,28/3/2022 9:18,,,,
21.24,49.19,-20.45,0.28,-0.82,0.42,28/3/2022 9:18,,,,
19.9,-101.68,-5.13,0.1,-1.27,0.56,28/3/2022 9:18,,,,
-36.19,-1.04,60.3,0,-0.92,0.45,28/3/2022 9:18,,,,
-55.24,-28.32,64.33,0.2,-1.08,0.33,28/3/2022 9:18,,,,
-61.46,-47.49,9.89,0.04,-0.91,0.19,28/3/2022 9:18,,,,
-31.62,56.15,55.42,0.04,-0.9,0.17,28/3/2022 9:18,,,,
25.57,8.3,7.14,0.22,-0.89,0.3,28/3/2022 9:18,,,,
86,-107.06,-52.86,-0.01,-0.91,0.62,28/3/2022 9:18,,,,
49.93,-17.27,-41.93,-0.1,-0.92,0.37,28/3/2022 9:18,,,,
-9.83,130.8,-70.86,0.03,-0.9,0.4,28/3/2022 9:18,,,,
9.77,85.14,-10.62,0.27,-0.81,0.34,28/3/2022 9:18,,,,
36.74,-74.04,-4.15,0.19,-0.91,0.43,28/3/2022 9:18,,,,
-1.95,-66.35,31.62,0.06,-1.08,0.5,28/3/2022 9:18,,,,
-45.47,-28.2,101.5,0.04,-1.03,0.38,28/3/2022 9:18,,,,
-67.69,-38.64,31.13,0.09,-1.02,0.29,28/3/2022 9:18,,,,
-55.97,40.28,41.44,0.03,-0.82,0.19,28/3/2022 9:18,,,,
1.53,65.49,14.65,0.16,-0.84,0.24,28/3/2022 9:18,,,,
71.41,-59.14,-85.94,0.17,-1.1,0.41,28/3/2022 9:18,,,,
18.74,47.97,-49.19,-0.01,-1.11,0.41,28/3/2022 9:18,,,,
-24.35,192.14,-23.99,0.11,-0.75,0.28,28/3/2022 9:18,,,,
13.73,53.71,10.38,0.3,-0.79,0.39,28/3/2022 9:18,,,,
30.94,-104.13,3.3,0.1,-1.17,0.54,28/3/2022 9:18,,,,
-12.76,-43.64,32.84,-0.03,-0.94,0.49,28/3/2022 9:18,,,,
-48.34,-0.06,71.78,0.06,-0.88,0.32,28/3/2022 9:18,,,,
-47.06,-30.21,-11.54,0.16,-0.96,0.29,28/3/2022 9:18,,,,
-31.56,22.89,17.88,0.01,-0.82,0.19,28/3/2022 9:18,,,,
33.33,-14.28,-10.5,0.2,-1.03,0.33,28/3/2022 9:18,,,,
73.55,-110.84,-36.5,-0.03,-0.8,0.69,28/3/2022 9:18,,,,
3.66,6.29,-34.97,-0.07,-0.97,0.36,28/3/2022 9:18,,,,
-23.13,157.9,-29.24,0.07,-0.78,0.29,28/3/2022 9:18,,,,
18.31,-79.41,-13,0.02,-1.45,0.64,28/3/2022 9:18,,,,
-60.12,-18.62,20.26,0.13,-1.06,0.3,28/3/2022 9:18,,,,
-25.27,55.05,48.71,0.07,-0.83,0.22,28/3/2022 9:18,,,,
49.87,-48.95,-51.76,0.12,-1.05,0.37,28/3/2022 9:18,,,,
54.87,-38.57,-66.89,-0.07,-0.73,0.49,28/3/2022 9:18,,,,
-9.77,56.34,-48.95,-0.06,-0.97,0.4,28/3/2022 9:18,,,,
22.22,-53.65,-6.65,-0.01,-1.24,0.64,28/3/2022 9:18,,,,
-50.72,-8.36,29.72,0.04,-0.88,0.22,28/3/2022 9:18,,,,
80.14,-98.63,-83.44,0.03,-1.15,0.73,28/3/2022 9:18,,,,
-24.78,117.49,-65.61,0.04,-0.97,0.4,28/3/2022 9:18,,,,
5.68,110.84,5.49,0.23,-0.68,0.28,28/3/2022 9:18,,,,
-42.54,0.92,101.93,0.01,-0.87,0.37,28/3/2022 9:18,,,,
-50.48,21.12,27.28,-0.03,-0.8,0.19,28/3/2022 9:18,,,,
12.94,58.11,3.05,0.22,-0.87,0.29,28/3/2022 9:18,,,,
-14.53,174.99,17.64,0.22,-0.74,0.29,28/3/2022 9:18,,,,
39.43,-86.67,-16.17,0.1,-1.22,0.64,28/3/2022 9:18,,,,
-55.48,-1.65,45.29,0.22,-1.08,0.34,28/3/2022 9:18,,,,
-45.65,15.14,38.64,0.02,-0.82,0.19,28/3/2022 9:18,,,,
27.59,28.99,31.07,0.21,-0.8,0.33,28/3/2022 9:18,,,,
60.42,-100.28,-84.72,-0.19,-0.71,0.73,28/3/2022 9:18,,,,
-43.46,183.11,-24.78,0.13,-0.85,0.32,28/3/2022 9:18,,,,
-42.24,-66.77,-6.23,0.08,-0.97,0.23,28/3/2022 9:18,,,,
-30.15,58.59,43.4,0.04,-0.89,0.17,28/3/2022 9:18,,,,
29.72,11.35,18.86,0.27,-0.99,0.29,28/3/2022 9:18,,,,
21.85,-32.53,-7.32,0.12,-0.78,0.38,28/3/2022 9:18,,,,
-18.8,-86.12,23.68,0.24,-1.08,0.26,28/3/2022 9:18,,,,
18.74,48.22,60.06,0.23,-0.93,0.22,28/3/2022 9:18,,,,
38.39,-109.86,56.7,-0.06,-0.7,0.63,28/3/2022 9:18,,,,
-20.32,-55.18,-37.54,0.06,-0.88,0.3,28/3/2022 9:18,,,,
21.73,-74.46,63.72,0.08,-0.92,0.43,28/3/2022 9:18,,,,
-24.05,16.6,-4.39,0.02,-0.93,0.33,28/3/2022 9:18,,,,
21.91,-30.15,22.28,0.08,-0.88,0.27,28/3/2022 9:18,,,,
11.96,-90.39,51.21,0.03,-1.15,0.4,28/3/2022 9:18,,,,
-3.91,-30.94,47.55,0.04,-1.05,0.53,28/3/2022 9:18,,,,
-36.01,-41.14,27.4,0,-0.78,0.33,28/3/2022 9:18,,,,
-28.38,26.49,-2.26,0.05,-0.77,0.24,28/3/2022 9:18,,,,
36.32,-9.52,-35.95,0.07,-0.79,0.35,28/3/2022 9:18,,,,
49.07,-64.39,-43.76,0.06,-0.95,0.57,28/3/2022 9:18,,,,
23.56,19.71,-20.51,0.02,-1.08,0.57,28/3/2022 9:18,,,,
-13.37,3.66,22.58,0.13,-0.9,0.44,28/3/2022 9:18,,,,
-24.84,-42.79,47.24,0.18,-0.98,0.32,28/3/2022 9:18,,,,
-39.25,-56.4,42.79,-0.01,-0.93,0.23,28/3/2022 9:18,,,,
0.31,68.85,62.32,0.16,-0.93,0.27,28/3/2022 9:18,,,,
49.87,-89.78,-32.29,-0.1,-0.88,0.68,28/3/2022 9:18,,,,
-14.89,70.01,-57.74,0,-0.97,0.41,28/3/2022 9:18,,,,
16.72,37.72,-26.55,0.24,-0.75,0.33,28/3/2022 9:18,,,,
51.33,-67.57,-39.18,0.23,-1.3,0.57,28/3/2022 9:18,,,,
-33.02,5.25,89.66,0.09,-0.9,0.37,28/3/2022 9:18,,,,
-58.35,-51.45,37.84,0.11,-1.03,0.34,28/3/2022 9:18,,,,
-50.78,28.99,39.79,0.05,-0.88,0.19,28/3/2022 9:18,,,,
-12.21,51.39,43.52,0.15,-0.96,0.27,28/3/2022 9:18,,,,
40.28,-35.89,-32.65,0.07,-1.11,0.39,28/3/2022 9:18,,,,
43.09,-61.71,-51.45,-0.05,-0.73,0.49,28/3/2022 9:18,,,,
-3.3,33.94,-50.66,-0.07,-0.93,0.4,28/3/2022 9:18,,,,
-7.69,154.79,-25.39,0.19,-0.79,0.33,28/3/2022 9:18,,,,
27.89,-46.88,-15.08,0.22,-0.83,0.45,28/3/2022 9:18,,,,
-3.91,5.49,13.79,0.06,-0.87,0.54,28/3/2022 9:18,,,,
-36.56,-18.43,52.67,0.11,-0.99,0.37,28/3/2022 9:18,,,,
-31.13,25.02,32.96,0.07,-0.78,0.24,28/3/2022 9:18,,,,
3.23,31.74,39.55,0.13,-0.96,0.3,28/3/2022 9:18,,,,
45.84,-59.94,-24.35,0.07,-1.08,0.47,28/3/2022 9:18,,,,
34.3,-27.4,-30.4,-0.13,-0.66,0.45,28/3/2022 9:18,,,,
-7.39,52.19,-49.74,-0.02,-0.97,0.39,28/3/2022 9:18,,,,
-8.12,128.72,-42.54,0.16,-0.74,0.27,28/3/2022 9:18,,,,
34.91,-34.85,-35.95,0.23,-0.77,0.43,28/3/2022 9:18,,,,
26.98,-90.15,-25.15,0.08,-1.46,0.65,28/3/2022 9:18,,,,
-33.94,12.57,88.81,0.01,-0.78,0.37,28/3/2022 9:18,,,,
-64.21,-6.84,83.44,0.17,-1.17,0.34,28/3/2022 9:18,,,,
-53.04,0.73,55.05,0.03,-0.87,0.2,28/3/2022 9:18,,,,
-10.68,17.46,36.32,0.1,-0.88,0.24,28/3/2022 9:18,,,,
40.77,-26.92,-52.37,0.12,-1.01,0.35,28/3/2022 9:18,,,,
69.46,-73.06,-69.64,-0.02,-0.76,0.59,28/3/2022 9:18,,,,
20.32,-1.04,-47.18,-0.09,-1.02,0.43,28/3/2022 9:18,,,,
-15.44,164.49,-36.19,0.12,-0.77,0.3,28/3/2022 9:18,,,,
21.3,5.19,-13.79,0.27,-0.78,0.41,28/3/2022 9:18,,,,
17.76,-82.82,0.06,0.01,-1.31,0.57,28/3/2022 9:18,,,,
-23.56,4.88,80.02,0.04,-0.82,0.39,28/3/2022 9:18,,,,
-37.05,-34.06,56.15,0.21,-1.03,0.34,28/3/2022 9:18,,,,
-45.41,-50.54,11.23,0.02,-0.94,0.23,28/3/2022 9:18,,,,
-21.67,67.75,47.73,0.06,-0.88,0.22,28/3/2022 9:18,,,,
24.72,-23.62,-5.31,0.19,-0.93,0.35,28/3/2022 9:18,,,,
59.88,-81.3,-41.32,-0.06,-0.89,0.56,28/3/2022 9:18,,,,
0.49,42.6,-47.18,-0.01,-1,0.36,28/3/2022 9:18,,,,
-4.15,141.36,-64.27,0.13,-0.8,0.29,28/3/2022 9:18,,,,
32.04,-22.4,-29.17,0.22,-0.83,0.44,28/3/2022 9:18,,,,
23.86,-62.13,-5,0.09,-1.35,0.61,28/3/2022 9:18,,,,
-39.25,-5.98,83.62,0.05,-0.83,0.37,28/3/2022 9:18,,,,
-62.56,-40.53,51.33,0.14,-1.13,0.33,28/3/2022 9:18,,,,
-59.51,10.31,44.62,0.03,-0.89,0.19,28/3/2022 9:18,,,,
-16.3,52.92,54.69,0.1,-0.93,0.23,28/3/2022 9:18,,,,
60.61,-61.83,-69.4,0.08,-1.12,0.47,28/3/2022 9:18,,,,
67.69,-48.58,-75.81,-0.09,-0.71,0.5,28/3/2022 9:18,,,,
8.36,36.99,-72.14,-0.06,-0.99,0.46,28/3/2022 9:18,,,,
-3.11,143.07,-22.09,0.19,-0.77,0.35,28/3/2022 9:18,,,,
19.17,-38.76,6.65,0.16,-0.8,0.44,28/3/2022 9:18,,,,
15.2,-39.37,19.9,0.08,-1.32,0.61,28/3/2022 9:18,,,,
-28.69,-34.55,83.13,0.01,-0.79,0.39,28/3/2022 9:18,,,,
-41.87,-33.51,48.46,0.15,-1.09,0.35,28/3/2022 9:18,,,,
-44.37,-15.75,19.59,0.01,-0.86,0.21,28/3/2022 9:18,,,,
-18.86,49.19,46.45,0.07,-0.9,0.21,28/3/2022 9:18,,,,
36.5,-2.81,-25.27,0.16,-1.02,0.33,28/3/2022 9:18,,,,
71.04,-58.11,-74.4,-0.04,-0.77,0.63,28/3/2022 9:18,,,,
12.33,13.31,-50.54,-0.06,-1.02,0.35,28/3/2022 9:18,,,,
-27.1,173.46,-37.96,0.06,-0.83,0.3,28/3/2022 9:18,,,,
12.21,72.69,-5.37,0.3,-0.78,0.36,28/3/2022 9:18,,,,
47.24,-91.31,-29.11,0.19,-1.11,0.51,28/3/2022 9:18,,,,
-10.25,-36.68,14.1,-0.06,-0.79,0.45,28/3/2022 9:18,,,,
-53.53,1.16,75.38,0.14,-1.16,0.39,28/3/2022 9:18,,,,
-70.43,18.37,56.82,0.05,-0.98,0.26,28/3/2022 9:18,,,,
-37.35,29.54,69.34,0.1,-0.85,0.22,28/3/2022 9:18,,,,
9.95,0.79,-1.83,0.1,-0.79,0.29,28/3/2022 9:18,,,,
91.55,-30.88,-113.53,0.18,-1.18,0.55,28/3/2022 9:18,,,,
53.47,-80.02,-58.9,-0.13,-0.97,0.41,28/3/2022 9:18,,,,
-8.54,118.23,-30.64,0.03,-0.89,0.42,28/3/2022 9:18,,,,
-5.74,75.44,-5.49,0.29,-0.76,0.32,28/3/2022 9:18,,,,
20.51,-47.18,-0.98,0.15,-0.9,0.44,28/3/2022 9:18,,,,
11.23,-42.11,17.09,0.07,-1.3,0.53,28/3/2022 9:18,,,,
-25.02,-36.44,75.38,0.05,-0.81,0.36,28/3/2022 9:18,,,,
-39,-47.55,31.25,0.17,-1.11,0.33,28/3/2022 9:18,,,,
-51.64,-36.93,10.8,0.02,-0.88,0.2,28/3/2022 9:18,,,,
-22.22,77.64,60.91,0.08,-0.9,0.2,28/3/2022 9:18,,,,
38.02,-32.96,-57.07,0.16,-0.97,0.36,28/3/2022 9:18,,,,
59.88,-66.28,-72.27,-0.13,-0.67,0.61,28/3/2022 9:18,,,,
-3.54,1.46,-34.91,-0.08,-1.01,0.41,28/3/2022 9:18,,,,
-29.17,154.91,1.1,0.13,-0.75,0.27,28/3/2022 9:18,,,,
10.86,1.46,27.89,0.15,-0.74,0.36,28/3/2022 9:18,,,,
37.11,-80.87,4.39,0.06,-0.87,0.53,28/3/2022 9:18,,,,
-7.93,-54.14,-2.87,-0.03,-1.13,0.56,28/3/2022 9:18,,,,
-44.37,-2.32,60.97,0.04,-0.94,0.37,28/3/2022 9:18,,,,
-53.47,-55.6,11.66,0.11,-1.02,0.31,28/3/2022 9:18,,,,
-43.52,36.07,56.21,-0.01,-0.84,0.2,28/3/2022 9:18,,,,
11.29,57.8,44.19,0.17,-0.82,0.36,28/3/2022 9:18,,,,
73.73,-82.82,-49.07,0.01,-1.14,0.6,28/3/2022 9:18,,,,
42.3,-23.74,-47.67,-0.12,-0.78,0.43,28/3/2022 9:18,,,,
-13.31,69.21,-58.17,-0.04,-1.03,0.46,28/3/2022 9:18,,,,
-8.73,150.02,-0.31,0.16,-0.75,0.23,28/3/2022 9:18,,,,
35.1,-32.17,13.18,0.18,-0.82,0.38,28/3/2022 9:18,,,,
47.67,-59.94,-2.26,0.03,-1.14,0.58,28/3/2022 9:18,,,,
8.79,-33.08,-0.12,0.04,-0.92,0.48,28/3/2022 9:18,,,,
-26.43,-4.88,16.85,0.12,-0.93,0.35,28/3/2022 9:18,,,,
-39.12,-35.16,7.39,0.23,-1.1,0.25,28/3/2022 9:18,,,,
-44.86,-35.71,13.67,0.08,-0.95,0.18,28/3/2022 9:18,,,,
-8.18,36.13,50.6,0.19,-0.89,0.16,28/3/2022 9:18,,,,
42.18,-64.15,28.75,0.19,-1.02,0.2,28/3/2022 9:18,,,,
79.1,-143.74,37.41,0.17,-1.05,0.34,28/3/2022 9:18,,,,
67.69,-158.26,96.01,-0.06,-0.89,0.27,28/3/2022 9:18,,,,
-7.02,-116.94,15.81,-0.09,-0.97,0.4,28/3/2022 9:18,,,,
-1.59,-56.15,20.2,0.31,-0.91,0.06,28/3/2022 9:18,,,,
7.2,-50.96,24.6,0.31,-0.9,0.3,28/3/2022 9:18,,,,
9.52,-82.46,37.96,0.27,-0.87,0.22,28/3/2022 9:18,,,,
28.87,-54.63,27.04,0.34,-0.87,0.37,28/3/2022 9:18,,,,
57.01,-30.94,11.78,0.45,-0.79,0,28/3/2022 9:18,,,,
-0.31,2.01,0.24,0.67,-0.7,0.22,28/3/2022 9:23,,,,
1.22,-3.36,-0.06,0.65,-0.71,0.21,28/3/2022 9:23,,,,
0.61,-0.92,-0.24,0.64,-0.72,0.23,28/3/2022 9:23,,,,
-1.28,0.49,-0.31,0.65,-0.71,0.22,28/3/2022 9:23,,,,
-1.34,2.2,0.12,0.65,-0.7,0.22,28/3/2022 9:23,,,,
0.61,-0.06,-0.31,0.65,-0.7,0.22,28/3/2022 9:23,,,,
0.61,0.31,0.55,0.65,-0.71,0.22,28/3/2022 9:23,,,,
0.43,0.92,0.61,0.65,-0.71,0.22,28/3/2022 9:23,,,,
-0.55,0.79,1.28,0.65,-0.71,0.22,28/3/2022 9:23,,,,
-1.46,0.73,1.04,0.65,-0.71,0.23,28/3/2022 9:23,,,,
-1.28,0,1.1,0.65,-0.7,0.22,28/3/2022 9:23,,,,
-1.22,1.53,1.22,0.67,-0.7,0.22,28/3/2022 9:23,,,,
-2.5,-0.61,0.73,0.66,-0.7,0.24,28/3/2022 9:23,,,,
-1.59,-1.83,-2.32,0.67,-0.68,0.23,28/3/2022 9:23,,,,
-1.83,0.18,-3.23,0.7,-0.68,0.23,28/3/2022 9:23,,,,
-4.09,-6.1,-4.27,0.68,-0.67,0.26,28/3/2022 9:23,,,,
